ordering,previous,next,collection,archeCollection,file1,file2,imageSize,px,titleOriginal,titleDe,titleGr,descriptionDe,descriptionGr,singatureInv,oenbLink,photographDe,photographWikidata,photographGr,dateStart,dateEnd,date,placeRegionDe,placeRegionDeARCHE,placeRegionID,placeGeonames,placeRegionWikidata,coordinates,placeRegionGr,countryDe,countryID,countryGeonames,countryWikidata,countryGr,countryHistoryDe,countryHistoryID,countryHistoryWikidata,countryHistoryGr,journalFile1,journalTitle1,journalSignature1,journalLink,relation1,persons,journalFile2,journalTitle2,journalSignature2,relation2
0123. Mytilini,0122. Mytilini,0124. Webstuhl in Mytilini,Fotos_0151-0180,Fotos_151-180,00000175.tif,00000176.tif,"9,9cm x 12,8cm",4860px x 6252px,123. Μυτιλήνη.,123. Mytilini.,123. Μυτιλήνη.,,,OeNB: Cod. Ser. 54103/88,http://data.onb.ac.at/rec/AC14018381,Paul Kretschmer,https://www.wikidata.org/wiki/Q64431,Πάουλ Κρέτσμερ,30.08.1901,26.10.1901,30.08.-26.10.1901,Mytilini/Lesbos,Mytilini/Lesbos,https://id.acdh.oeaw.ac.at/place-mytilene,https://www.geonames.org/256866,https://www.wikidata.org/wiki/Q189059,"39.1047, 26.5536",Μυτιλήνη/Λέσβος,Griechenland,https://id.acdh.oeaw.ac.at/place-greece,https://www.geonames.org/390903,https://www.wikidata.org/wiki/Q41,Ελλάδα,Osmanisches Reich,https://id.acdh.oeaw.ac.at/place-ottoman-empire,https://www.wikidata.org/wiki/Q12560,Οθωμανική Αυτοκρατορία,,,,,,,,,,
0124. Webstuhl in Mytilini,0123. Mytilini,0127. Karavanenbrücke in Smyrna,Fotos_0151-0180,Fotos_151-180,00000177.tif,00000178.tif,"9,9cm x 12,8cm",4860px x 6252px,124. Webstuhl in Mitilini.,124. Webstuhl in Mitilini [Mytilini].,124. Αργαλειός στη Μυτιλήνη.,,,OeNB: Cod. Ser. 54103/89,http://data.onb.ac.at/rec/AC14018381,Paul Kretschmer,https://www.wikidata.org/wiki/Q64431,Πάουλ Κρέτσμερ,30.08.1901,26.10.1901,30.08.-26.10.1901,Mytilini/Lesbos,Mytilini/Lesbos,https://id.acdh.oeaw.ac.at/place-mytilene,https://www.geonames.org/256866,https://www.wikidata.org/wiki/Q189059,"39.1047, 26.5536",Μυτιλήνη/Λέσβος,Griechenland,https://id.acdh.oeaw.ac.at/place-greece,https://www.geonames.org/390903,https://www.wikidata.org/wiki/Q41,Ελλάδα,Osmanisches Reich,https://id.acdh.oeaw.ac.at/place-ottoman-empire,https://www.wikidata.org/wiki/Q12560,Οθωμανική Αυτοκρατορία,,,,,,,,,,
0127. Karavanenbrücke in Smyrna,0124. Webstuhl in Mytilini,0128. Karavanenhof in Smyrna,Fotos_0151-0180,Fotos_151-180,00000179.tif,00000180.tif,"9,9cm x 12,8cm",4860px x 6252px,127. Karavanenbrücke in Smyrna.,127. Karavanenbrücke in Smyrna.,127. Γέφυρα των Καραβανιών στη Σμύρνη.,,,OeNB: Cod. Ser. 54103/90,http://data.onb.ac.at/rec/AC14018381,Paul Kretschmer,https://www.wikidata.org/wiki/Q64431,Πάουλ Κρέτσμερ,26.10.1901,26.10.1901,26.10.1901,Smyrna (Izmir),Smyrna (Izmir),https://id.acdh.oeaw.ac.at/place-i̇zmir,https://www.geonames.org/311046,https://www.wikidata.org/wiki/Q35997,"38.41273, 27.13838",Σμύρνη,Türkei,https://id.acdh.oeaw.ac.at/place-turkey,https://www.geonames.org/298795,https://www.wikidata.org/wiki/Q43,Τουρκία,Osmanisches Reich,https://id.acdh.oeaw.ac.at/place-ottoman-empire,https://www.wikidata.org/wiki/Q12560,Οθωμανική Αυτοκρατορία,oenb-cod-ser-53996-stueck-11-33r.jpg,Reise nach Lesbos [Nr.] 6.,"OeNB: Cod. Ser. 53996, Stueck 11, 33r",http://data.onb.ac.at/rec/AC14015680,"„S(am)s(tag) 26. Okt(ober)
[…]
Nach der Karavanenbrücke,
Aufnahmen um  ½ 10 U(hr)
[Nummer] 7: Karavanenbrücke Bl(ende) 4. M.“",,,,,
0128. Karavanenhof in Smyrna,0127. Karavanenbrücke in Smyrna,0131. Kastell bei Ajasuluk,Fotos_0181-0210,Fotos_181-210,00000181.tif,00000182.tif,"9,9cm x 12,8cm",4860px x 6252px,128. Karavanenhof in Smyrna.,128. Karavanenhof in Smyrna.,128. Χάνι στη Σμύρνη.,,,OeNB: Cod. Ser. 54103/91,http://data.onb.ac.at/rec/AC14018381,Paul Kretschmer,https://www.wikidata.org/wiki/Q64431,Πάουλ Κρέτσμερ,26.10.1901,26.10.1901,26.10.1901,Smyrna (Izmir),Smyrna (Izmir),https://id.acdh.oeaw.ac.at/place-i̇zmir,https://www.geonames.org/311046,https://www.wikidata.org/wiki/Q35997,"38.41273, 27.13838",Σμύρνη,Türkei,https://id.acdh.oeaw.ac.at/place-turkey,https://www.geonames.org/298795,https://www.wikidata.org/wiki/Q43,Τουρκία,Osmanisches Reich,https://id.acdh.oeaw.ac.at/place-ottoman-empire,https://www.wikidata.org/wiki/Q12560,Οθωμανική Αυτοκρατορία,oenb-cod-ser-53996-stueck-11-33r.jpg,Reise nach Lesbos [Nr.] 6.,"OeNB: Cod. Ser. 53996, Stueck 11, 33r",http://data.onb.ac.at/rec/AC14015680,"„S(am)s(tag) 26. Okt(ober)
Nach der Karavanenbrücke,
Aufnahmen um  ½ 10 U(hr)
[Nummer] 8: Von der Brücke Karava-
nenhof mit Cypressen. Bl(ende) 16. M.“",,,,,
0131. Kastell bei Ajasuluk,0128. Karavanenhof in Smyrna,0132. Isa-Moschee bei Ayasuluk,Fotos_0181-0210,Fotos_181-210,00000183.tif,00000184.tif,"10,4cm x 13,4cm",5076px x 6588px,131. Kastell bei Ajasuluk.,131. Kastell bei Ajasuluk.,131. Κάστρο στην Αγιασουλούκ (Ajasuluk),,,OeNB: Cod. Ser. 54103/92,http://data.onb.ac.at/rec/AC14018381,Paul Kretschmer,https://www.wikidata.org/wiki/Q64431,Πάουλ Κρέτσμερ,27.10.1901,27.10.1901,27.10.1901,Seltschuk (Selçuk),Seltschuk (Selçuk),https://id.acdh.oeaw.ac.at/place-selcuk,https://www.geonames.org/301256,https://www.wikidata.org/wiki/Q876176,"37.94699, 27.37349",Σελτσούκ (Selçuk),Türkei,https://id.acdh.oeaw.ac.at/place-turkey,https://www.geonames.org/298795,https://www.wikidata.org/wiki/Q43,Τουρκία,Osmanisches Reich,https://id.acdh.oeaw.ac.at/place-ottoman-empire,https://www.wikidata.org/wiki/Q12560,Οθωμανική Αυτοκρατορία,oenb-cod-ser-53996-stueck-11-34v.jpg,Reise nach Lesbos [Nr.] 6.,"OeNB: Cod. Ser. 53996, Stueck 11, 34v",http://data.onb.ac.at/rec/AC14015680,"[S(onn)t(ag) 27. Okt(ober)]
„Nachm(ittag) mit Heberdey in den
Ausgrabungen.
Aufn(ahme) [Nummer] 11: Kastell bei Ayasuluk“",,,,,
0132. Isa-Moschee bei Ayasuluk,0131. Kastell bei Ajasuluk,0133. Ephesos,Fotos_0181-0210,Fotos_181-210,00000185.tif,00000186.tif,"9,9cm x 12,8cm",4852px x 6260px,132. Isa-Moschee bei Ayasuluk.,132. Isa-Moschee bei Ayasuluk.,132. Το Τέμενος Ίσα Μπέη στην Αγιασουλούκ (Ajasuluk).,,,OeNB: Cod. Ser. 54103/93,http://data.onb.ac.at/rec/AC14018381,Paul Kretschmer,https://www.wikidata.org/wiki/Q64431,Πάουλ Κρέτσμερ,27.10.1901,27.10.1901,27.10.1901,Seltschuk (Selçuk),Seltschuk (Selçuk),https://id.acdh.oeaw.ac.at/place-selcuk,https://www.geonames.org/301256,https://www.wikidata.org/wiki/Q876176,"37.94699, 27.37349",Σελτσούκ (Selçuk),Türkei,https://id.acdh.oeaw.ac.at/place-turkey,https://www.geonames.org/298795,https://www.wikidata.org/wiki/Q43,Τουρκία,Osmanisches Reich,https://id.acdh.oeaw.ac.at/place-ottoman-empire,https://www.wikidata.org/wiki/Q12560,Οθωμανική Αυτοκρατορία,oenb-cod-ser-53996-stueck-11-34v.jpg,Reise nach Lesbos [Nr.] 6.,"OeNB: Cod. Ser. 53996, Stueck 11, 34v",http://data.onb.ac.at/rec/AC14015680,"[S(onn)t(ag) 27. Okt(ober)]
„Nachm(ittag) mit Heberdey in den
Ausgrabungen.
[…]
[Aufnahme] [Nummer] 12: Sog(enannte) Selîm-Moschee
Bl(ende) 16. M.“
",,,,,
0133. Ephesos,0132. Isa-Moschee bei Ayasuluk,0134. Theater und Processionsstrasse in Ephesos,Fotos_0181-0210,Fotos_181-210,00000187.tif,00000188.tif,"9,9cm x 12,8cm",4852px x 6260px,133. Ephesos.,133. Ephesos.,133. Έφεσος.,,,OeNB: Cod. Ser. 54103/94,http://data.onb.ac.at/rec/AC14018381,Paul Kretschmer,https://www.wikidata.org/wiki/Q64431,Πάουλ Κρέτσμερ,28.10.1901,28.10.1901,28.10.1901,Ephesos,Ephesos,https://id.acdh.oeaw.ac.at/place-ephesus,https://www.geonames.org/7522155,https://www.wikidata.org/wiki/Q47611,"37.939722, 27.348611",Έφεσος,Türkei,https://id.acdh.oeaw.ac.at/place-turkey,https://www.geonames.org/298795,https://www.wikidata.org/wiki/Q43,Τουρκία,Osmanisches Reich,https://id.acdh.oeaw.ac.at/place-ottoman-empire,https://www.wikidata.org/wiki/Q12560,Οθωμανική Αυτοκρατορία,oenb-cod-ser-53996-stueck-11-35r.jpg,Reise nach Lesbos [Nr.] 6.,"OeNB: Cod. Ser. 53996, Stueck 11, 35r",http://data.onb.ac.at/rec/AC14015680,"[Mo(ntag) 28. Okt(ober)]
„Aufn(ahme) [Nummer] 1: Theater (Orchestra) und Marmor-                           
saal von Ephesos.                                                                                                               Bl(ende) 20. M.“",,,,,
0134. Theater und Processionsstrasse in Ephesos,0133. Ephesos,0136. Ephesos,Fotos_0181-0210,Fotos_181-210,00000189.tif,00000190.tif,"9,9cm x 12,8cm",4852px x 6260px,134. Theater und Processionsstrasse in Ephesos.,134. Theater und Processionsstrasse in Ephesos.,134. [Tο αρχαίο] θέατρο και ο δρόμος της πομπής στην Έφεσο.,Das antike Theater von Ephesos. Auf der Bühne sind Leona Kretschmer und Rudolf Heberdey zu sehen,Το αρχαίο θέατρο της Εφέσου. Στην ορχήστρα διακρίνεται η Λεόνα Κρέτσμερ και ο Ρούντολφ Χέμπερνταϊ,OeNB: Cod. Ser. 54103/95,http://data.onb.ac.at/rec/AC14018381,Paul Kretschmer,https://www.wikidata.org/wiki/Q64431,Πάουλ Κρέτσμερ,28.10.1901,28.10.1901,28.10.1901,Ephesos,Ephesos,https://id.acdh.oeaw.ac.at/place-ephesus,https://www.geonames.org/7522155,https://www.wikidata.org/wiki/Q47611,"37.939722, 27.348611",Έφεσος,Türkei,https://id.acdh.oeaw.ac.at/place-turkey,https://www.geonames.org/298795,https://www.wikidata.org/wiki/Q43,Τουρκία,Osmanisches Reich,https://id.acdh.oeaw.ac.at/place-ottoman-empire,https://www.wikidata.org/wiki/Q12560,Οθωμανική Αυτοκρατορία,oenb-cod-ser-53996-stueck-11-35r.jpg,Reise nach Lesbos [Nr.] 6.,"OeNB: Cod. Ser. 53996, Stueck 11, 35r",http://data.onb.ac.at/rec/AC14015680,"[Mo(ntag) 28. Okt(ober)]
„[Aufnahme] N(ummer) 2: Orchestra mit                          
Loni und Heberdey. Bl(ende) 24. M.“",p0011 p0004,,,,
0136. Ephesos,0134. Theater und Processionsstrasse in Ephesos,0137. Ephesos. Kapitäl aus Domitians Zeit,Fotos_0181-0210,Fotos_181-210,00000191.tif,00000192.tif,"9,9cm x 12,8cm",4852px x 6260px,136. Ephesos.,136. Ephesos.,136. Έφεσος.,Der Architekt Georg(e) Niemann,Ο αρχιτέκτονας Νίμαν Γκέοργκ,OeNB: Cod. Ser. 54103/96,http://data.onb.ac.at/rec/AC14018381,Paul Kretschmer,https://www.wikidata.org/wiki/Q64431,Πάουλ Κρέτσμερ,28.10.1901,28.10.1901,28.10.1901,Ephesos,Ephesos,https://id.acdh.oeaw.ac.at/place-ephesus,https://www.geonames.org/7522155,https://www.wikidata.org/wiki/Q47611,"37.939722, 27.348611",Έφεσος,Türkei,https://id.acdh.oeaw.ac.at/place-turkey,https://www.geonames.org/298795,https://www.wikidata.org/wiki/Q43,Τουρκία,Osmanisches Reich,https://id.acdh.oeaw.ac.at/place-ottoman-empire,https://www.wikidata.org/wiki/Q12560,Οθωμανική Αυτοκρατορία,oenb-cod-ser-53996-stueck-11-35r.jpg,Reise nach Lesbos [Nr.] 6.,"OeNB: Cod. Ser. 53996, Stueck 11, 35r",http://data.onb.ac.at/rec/AC14015680,"[Mo(ntag) 28. Okt(ober)]
„[Aufnahme] N(ummer) 4: Paulus-Platz mit                           
Niemann, der ein Kapitäl zeichnet“",p0018,,,,
0137. Ephesos. Kapitäl aus Domitians Zeit,0136. Ephesos,0139. Ausgrabungen in Ephesos,Fotos_0181-0210,Fotos_181-210,00000193.tif,00000194.tif,"9,9cm x 12,8cm",4852px x 6260px,137. Ephesos. Kapitäl aus Domitians Zeit.,137. Ephesos. Kapitäl aus Domitians Zeit.,137. Έφεσος. Κιονόκρανο από την εποχή του Δομιτιανού.,,,OeNB: Cod. Ser. 54103/97,http://data.onb.ac.at/rec/AC14018381,Paul Kretschmer,https://www.wikidata.org/wiki/Q64431,Πάουλ Κρέτσμερ,28.10.1901,28.10.1901,28.10.1901,Ephesos,Ephesos,https://id.acdh.oeaw.ac.at/place-ephesus,https://www.geonames.org/7522155,https://www.wikidata.org/wiki/Q47611,"37.939722, 27.348611",Έφεσος,Türkei,https://id.acdh.oeaw.ac.at/place-turkey,https://www.geonames.org/298795,https://www.wikidata.org/wiki/Q43,Τουρκία,Osmanisches Reich,https://id.acdh.oeaw.ac.at/place-ottoman-empire,https://www.wikidata.org/wiki/Q12560,Οθωμανική Αυτοκρατορία,oenb-cod-ser-53996-stueck-11-35r.jpg,Reise nach Lesbos [Nr.] 6.,"OeNB: Cod. Ser. 53996, Stueck 11, 35r",http://data.onb.ac.at/rec/AC14015680,"[Mo(ntag) 28. Okt(ober)]
„[Aufnahme] N(ummer) 5: Kapitäl aus Domi-                           
tians Z(ei)t.  Bl(ende) 128“",,,,,
0139. Ausgrabungen in Ephesos,0137. Ephesos. Kapitäl aus Domitians Zeit,0140. Ephesos,Fotos_0181-0210,Fotos_181-210,00000195.tif,00000196.tif,"9,9cm x 12,8cm",4852px x 6260px,139. Ausgrabungen in Ephesos.,139. Ausgrabungen in Ephesos.,139. Ανασκαφές στην Έφεσο.,,,OeNB: Cod. Ser. 54103/98,http://data.onb.ac.at/rec/AC14018381,Paul Kretschmer,https://www.wikidata.org/wiki/Q64431,Πάουλ Κρέτσμερ,28.10.1901,28.10.1901,28.10.1901,Ephesos,Ephesos,https://id.acdh.oeaw.ac.at/place-ephesus,https://www.geonames.org/7522155,https://www.wikidata.org/wiki/Q47611,"37.939722, 27.348611",Έφεσος,Türkei,https://id.acdh.oeaw.ac.at/place-turkey,https://www.geonames.org/298795,https://www.wikidata.org/wiki/Q43,Τουρκία,Osmanisches Reich,https://id.acdh.oeaw.ac.at/place-ottoman-empire,https://www.wikidata.org/wiki/Q12560,Οθωμανική Αυτοκρατορία,oenb-cod-ser-53996-stueck-11-35r.jpg,Reise nach Lesbos [Nr.] 6.,"OeNB: Cod. Ser. 53996, Stueck 11, 35r",http://data.onb.ac.at/rec/AC14015680,"[Mo(ntag) 28. Okt(ober)]
„[Aufnahme] N(ummer) 7:  Arbeiter beim
Forum-Thor II
Bl(ende) 24. M.“",,,,,
0140. Ephesos,0139. Ausgrabungen in Ephesos,0141. Artemision von Ephesos,Fotos_0181-0210,Fotos_181-210,00000197.tif,00000198.tif,"9,9cm x 12,8cm",4852px x 6260px,140. Ephesos.,140. Ephesos.,140. Έφεσος.,Der Archäologe Rudolf Heberdey ,Ο αρχαιολόγος Ρούντολφ Χέμπερνταϊ,OeNB: Cod. Ser. 54103/99,http://data.onb.ac.at/rec/AC14018381,Paul Kretschmer,https://www.wikidata.org/wiki/Q64431,Πάουλ Κρέτσμερ,28.10.1901,28.10.1901,28.10.1901,Ephesos,Ephesos,https://id.acdh.oeaw.ac.at/place-ephesus,https://www.geonames.org/7522155,https://www.wikidata.org/wiki/Q47611,"37.939722, 27.348611",Έφεσος,Türkei,https://id.acdh.oeaw.ac.at/place-turkey,https://www.geonames.org/298795,https://www.wikidata.org/wiki/Q43,Τουρκία,Osmanisches Reich,https://id.acdh.oeaw.ac.at/place-ottoman-empire,https://www.wikidata.org/wiki/Q12560,Οθωμανική Αυτοκρατορία,oenb-cod-ser-53996-stueck-11-35v.jpg,Reise nach Lesbos [Nr.] 6.,"OeNB: Cod. Ser. 53996, Stueck 11, 35v",http://data.onb.ac.at/rec/AC14015680,"[Mo(ntag) 28. Okt(ober)]
„[Aufnahme] N(ummer) 8: Bukranien mit Heber-                                                                                       dey. Bl(ende) 128.“",p0004,,,,
0141. Artemision von Ephesos,0140. Ephesos,0142. Isa-Moschee bei Ayasuluk,Fotos_0181-0210,Fotos_181-210,00000199.tif,00000200.tif,"9,9cm x 12,8cm",4852px x 6260px,141. Artemision von Ephesos.,141. Artemision von Ephesos.,141. Το Αρτεμίσιο της Εφέσου.,Paul Kretschmer im Artemision von Ephesos. Im Vordergrung ein liegendes Kamel,Ο Πάουλ Κρέτσμερ στο Αρτεμίσιο της Εφέσου. Σε πρώτο πλάνο διακρίνεται μια καθιστή καμήλα,OeNB: Cod. Ser. 54103/100,http://data.onb.ac.at/rec/AC14018381,Leona Kretschmer,Leona Kretschmer,Λεόνα Κρέτσμερ ?,28.10.1901,28.10.1901,28.10.1901,Ephesos,Ephesos,https://id.acdh.oeaw.ac.at/place-ephesus,https://www.geonames.org/7522155,https://www.wikidata.org/wiki/Q47611,"37.939722, 27.348611",Έφεσος,Türkei,https://id.acdh.oeaw.ac.at/place-turkey,https://www.geonames.org/298795,https://www.wikidata.org/wiki/Q43,Τουρκία,Osmanisches Reich,https://id.acdh.oeaw.ac.at/place-ottoman-empire,https://www.wikidata.org/wiki/Q12560,Οθωμανική Αυτοκρατορία,oenb-cod-ser-53996-stueck-11-35v.jpg,Reise nach Lesbos [Nr.] 6.,"OeNB: Cod. Ser. 53996, Stueck 11, 35v",http://data.onb.ac.at/rec/AC14015680,"[Mo(ntag) 28. Okt(ober)]
„[Aufnahme] N(ummer) 9: Fundament und Säulen des
Artemisions, ich oben, r(echts)
ein liegendes Kamel. 12 Uhr.
Bl(ende) 30. M.“",p0012,,,,
0142. Isa-Moschee bei Ayasuluk,0141. Artemision von Ephesos,0143. Kai von Smyrna,Fotos_0181-0210,Fotos_181-210,00000201.tif,00000202.tif,"9,9cm x 12,8cm",4852px x 6260px,142. Isa-Moschee bei Ayasuluk.,142. Isa-Moschee bei Ayasuluk.,142. Τέμενος Ίσα Μπέη στην Αγιασουλούκ (Ajasuluk).,,,OeNB: Cod. Ser. 54103/101,http://data.onb.ac.at/rec/AC14018381,Paul Kretschmer,https://www.wikidata.org/wiki/Q64431,Πάουλ Κρέτσμερ,28.10.1901,28.10.1901,28.10.1901,Seltschuk (Selçuk),Seltschuk (Selçuk),https://id.acdh.oeaw.ac.at/place-selcuk,https://www.geonames.org/301256,https://www.wikidata.org/wiki/Q876176,"37.94699, 27.37349",Σελτσούκ (Selçuk),Türkei,https://id.acdh.oeaw.ac.at/place-turkey,https://www.geonames.org/298795,https://www.wikidata.org/wiki/Q43,Τουρκία,Osmanisches Reich,https://id.acdh.oeaw.ac.at/place-ottoman-empire,https://www.wikidata.org/wiki/Q12560,Οθωμανική Αυτοκρατορία,oenb-cod-ser-53996-stueck-11-35v.jpg,Reise nach Lesbos [Nr.] 6.,"OeNB: Cod. Ser. 53996, Stueck 11, 35v",http://data.onb.ac.at/rec/AC14015680,"[Mo(ntag) 28. Okt(ober)]
„[Aufnahme] N(ummer) 10: Sog(enannte) Selîm-Moschee
¼ 1 [Uhr] Bl(ende) 32. M.“",,,,,
0143. Kai von Smyrna,0142. Isa-Moschee bei Ayasuluk,"0144. Kai von Smyrna, hinten die griech(ischen) Kriegsschiffe",Fotos_0181-0210,Fotos_181-210,00000203.tif,00000204.tif,"9,9cm x 12,8cm",4852px x 6260px,143. Kai von Smyrna.,143. Kai von Smyrna.,143. Η προκυμαία της Σμύρνης.,"Kai von Izmir, photographiert aus dem Hotel Huck",Η προκυμαία της Σμύρνης φωτογραφημένη από το ξενοδοχείο „Χούκ“,OeNB: Cod. Ser. 54103/102,http://data.onb.ac.at/rec/AC14018381,Paul Kretschmer,https://www.wikidata.org/wiki/Q64431,Πάουλ Κρέτσμερ,29.10.1901,29.10.1901,29.10.1901,Smyrna (Izmir),Smyrna (Izmir),https://id.acdh.oeaw.ac.at/place-i̇zmir,https://www.geonames.org/311046,https://www.wikidata.org/wiki/Q35997,"38.41273, 27.13838",Σμύρνη,Türkei,https://id.acdh.oeaw.ac.at/place-turkey,https://www.geonames.org/298795,https://www.wikidata.org/wiki/Q43,Τουρκία,Osmanisches Reich,https://id.acdh.oeaw.ac.at/place-ottoman-empire,https://www.wikidata.org/wiki/Q12560,Οθωμανική Αυτοκρατορία,oenb-cod-ser-53996-stueck-11-36r.jpg,Reise nach Lesbos [Nr.] 6.,"OeNB: Cod. Ser. 53996, Stueck 11, 36r",http://data.onb.ac.at/rec/AC14015680,"„Di(enstag) 29. Okt(ober)
Um 11 U(hr)
Aufn(ahme) N(ummer) 11: Quai von Hotel Huck
in Smyrna, links. Bl(ende) 18 M.“",,,,,
"0144. Kai von Smyrna, hinten die griech(ischen) Kriegsschiffe",0143. Kai von Smyrna,0145. Griech(isches) Kriegsschiff vor Smyrna,Fotos_0181-0210,Fotos_181-210,00000205.tif,00000206.tif,"9,9cm x 12,8cm",4852px x 6260px,"144. Kai von Smyrna, hinten die griech. Kriegsschiffe.","144. Kai von Smyrna, hinten die griech(ischen) Kriegsschiffe.","144. Η προκυμαία της Σμύρνης, πίσω τα ελληνικά πολεμικά πλοία.","Kai von Izmir, photographiert aus dem Hotel Huck",Η προκυμαία της Σμύρνης φωτογραφημένη από το ξενοδοχείο „Χούκ“,OeNB: Cod. Ser. 54103/103,http://data.onb.ac.at/rec/AC14018381,Paul Kretschmer,https://www.wikidata.org/wiki/Q64431,Πάουλ Κρέτσμερ,29.10.1901,29.10.1901,29.10.1901,Smyrna (Izmir),Smyrna (Izmir),https://id.acdh.oeaw.ac.at/place-i̇zmir,https://www.geonames.org/311046,https://www.wikidata.org/wiki/Q35997,"38.41273, 27.13838",Σμύρνη,Türkei,https://id.acdh.oeaw.ac.at/place-turkey,https://www.geonames.org/298795,https://www.wikidata.org/wiki/Q43,Τουρκία,Osmanisches Reich,https://id.acdh.oeaw.ac.at/place-ottoman-empire,https://www.wikidata.org/wiki/Q12560,Οθωμανική Αυτοκρατορία,oenb-cod-ser-53996-stueck-11-36r.jpg,Reise nach Lesbos [Nr.] 6.,"OeNB: Cod. Ser. 53996, Stueck 11, 36r",http://data.onb.ac.at/rec/AC14015680,"„Di(enstag) 29. Okt(ober)
Um 11 U(hr)
[…]
[Aufnahme] N(ummer) 12: Quai rechts von
Hotel Huck in Smyrna.
Bl(ende) 20 M.“",,,,,
0145. Griech(isches) Kriegsschiff vor Smyrna,"0144. Kai von Smyrna, hinten die griech(ischen) Kriegsschiffe",0146. Haus vom Erdbeben zerstört in Chios,Fotos_0181-0210,Fotos_181-210,00000207.tif,00000208.tif,"9,9cm x 12,8cm",4852px x 6260px,145. Griech. Kriegsschiff vor Smyrna.,145. Griech(isches) Kriegsschiff vor Smyrna.,145. Ελληνικό πολεμικό πλοίο έξω από τη Σμύρνη.,"Griechisches Kriegsschiff vor Izmir, aufgenommen vom Schiff auf dem Weg nach Kordelio (Karşıyaka)",Ελληνικό πολεμικό πλοίο έξω από τη Σμύρνη φωτογαφημένο από πλοίο στη διαδρομή προς το Κορδελιό,OeNB: Cod. Ser. 54103/104,http://data.onb.ac.at/rec/AC14018381,Paul Kretschmer,https://www.wikidata.org/wiki/Q64431,Πάουλ Κρέτσμερ,29.10.1901,29.10.1901,29.10.1901,Smyrna (Izmir),Smyrna (Izmir),https://id.acdh.oeaw.ac.at/place-i̇zmir,https://www.geonames.org/311046,https://www.wikidata.org/wiki/Q35997,"38.41273, 27.13838",Σμύρνη,Türkei,https://id.acdh.oeaw.ac.at/place-turkey,https://www.geonames.org/298795,https://www.wikidata.org/wiki/Q43,Τουρκία,Osmanisches Reich,https://id.acdh.oeaw.ac.at/place-ottoman-empire,https://www.wikidata.org/wiki/Q12560,Οθωμανική Αυτοκρατορία,oenb-cod-ser-53996-stueck-11-36v.jpg,Reise nach Lesbos [Nr.] 6.,"OeNB: Cod. Ser. 53996, Stueck 11, 36v",http://data.onb.ac.at/rec/AC14015680,"[Di(enstag) 29. Okt(ober)]
„Nachm(ittag) mit Dampfer (à
1 Piaster hin) nach Κορδελιό.
Aufn(ahme) N(ummer) 1: Griech(isches) Kriegs-
schiff im Hafen von Smyrna.
Bl(ende) 16 M. um 4 Uhr.“",,,,,
0146. Haus vom Erdbeben zerstört in Chios,0145. Griech(isches) Kriegsschiff vor Smyrna,0147. Strasse in Chios,Fotos_0181-0210,Fotos_181-210,00000209.tif,00000210.tif,"9,9cm x 12,8cm",4852px x 6260px,146. Haus vom Erdbeben zerstört in Chios.,146. Haus vom Erdbeben zerstört in Chios.,146. Σπίτι κατεστραμμένο από σεισμό στη Χίο.,"Vom Erdbeben zerstörtes Haus in Chios. Davor Leona Kretschmer, N.N. Sterioglidis, Dr. Strauss, Herr Middelkamp und ein Engländer","Σπίτι κατεστραμμένο από σεισμό στη Χίο. Σε πρώτο πλάνο η Λεόνα Κρέτσμερ, ο Στεριογλίδης, ο Δρ. Στράους, ο κύριος Μίντελκαμπ και ένας Άγγλος",OeNB: Cod. Ser. 54103/105,http://data.onb.ac.at/rec/AC14018381,Paul Kretschmer,https://www.wikidata.org/wiki/Q64431,Πάουλ Κρέτσμερ,31.10.1901,31.10.1901,31.10.1901,Chios,Chios,https://id.acdh.oeaw.ac.at/place-chios,https://www.geonames.org/259973,https://www.wikidata.org/wiki/Q748832,"38.3725, 26.1375",Χίος,Türkei,https://id.acdh.oeaw.ac.at/place-turkey,https://www.geonames.org/298795,https://www.wikidata.org/wiki/Q43,Τουρκία,Osmanisches Reich,https://id.acdh.oeaw.ac.at/place-ottoman-empire,https://www.wikidata.org/wiki/Q12560,Οθωμανική Αυτοκρατορία,oenb-cod-ser-53996-stueck-11-37r.jpg,Reise nach Lesbos [Nr.] 6.,"OeNB: Cod. Ser. 53996, Stueck 11, 37r",http://data.onb.ac.at/rec/AC14015680,"„Do(nnerstag) 31. Okt(ober)
[…]
Aufnahme N(ummer) 2: Haus in
Chios bei der Παναγία Kirche
von Erdbeben zerstört, davor
Loni, Στεριογλίδης, Dr. Strauss,
Herr Middelkamp und ein Englän-
der. Bl(ende) 20. M.“",p0011 p0020 p0021 p0017,,,,
